et_tdb,x,y,z,vx,vy,vz
651240069.1828072,0.7671932398972222,0.3268045570479257,-0.142251908677177,-0.0068942318922183,0.0179327531251213,-0.002314686758448
651283269.1827669,0.7636993462053668,0.3357507937028384,-0.1434005403712306,-0.0070811415150793,0.0178518550487044,-0.0022798043030885
651326469.1827669,0.7601123016701028,0.3446560753053332,-0.1445316777670025,-0.0072668314239639,0.0177689362338154,-0.002244710568211
651369669.1827669,0.7564327218767233,0.3535193964867637,-0.1456452167291711,-0.0074512787748041,0.0176840167285798,-0.0022094115717054
651412869.1827669,0.752661233728599,0.3623397619704039,-0.146741056131406,-0.0076344611398064,0.0175971168509697,-0.0021739133313191
651456069.1827267,0.7487984752383886,0.3711161867040004,-0.1478190978558105,-0.0078163565100206,0.0175082571793244,-0.0021382218627212
651499269.1827267,0.7448450953180263,0.3798476959875874,-0.1488792467914053,-0.0079969432976623,0.01741745854288,-0.0021023431775961
651542469.1827267,0.740801753567607,0.3885333255965709,-0.1499214108316657,-0.008176200338191,0.0173247420123123,-0.0020662832817681
651585669.1827267,0.736669120063301,0.3971721219000889,-0.1509455008711289,-0.0083541068921468,0.0172301288903007,-0.0020300481733557
651628869.1827267,0.7324478751443974,0.4057631419746588,-0.1519514308010869,-0.0085306426467492,0.0171336407021192,-0.0019936438409592
651672069.1826866,0.7281387091996184,0.4143054537131295,-0.1529391175043804,-0.008705787717259,0.0170352991862612,-0.0019570762618807
651715269.1826866,0.7237423224528043,0.4227981359289557,-0.1539084808493122,-0.0088795226481101,0.0169351262851033,-0.0019203514003772
651758469.1826866,0.7192594247480932,0.4312402784558148,-0.1548594436826948,-0.0090518284138105,0.0168331441356151,-0.0018834752059481
651801669.1826866,0.714690735334705,0.4396309822425912,-0.1557919318220507,-0.0092226864196197,0.0167293750601195,-0.0018464536116577
651844869.1826463,0.7100369826514418,0.4479693594437544,-0.1567058740469828,-0.0093920785020034,0.0166238415571107,-0.0018092925324926
651888069.1826463,0.7052989041110178,0.4562545335051629,-0.1576012020897328,-0.0095599869288714,0.0165165662921338,-0.0017719978637555
651931269.1826463,0.7004772458843223,0.4644856392453229,-0.1584778506249442,-0.0097263943996011,0.0164075720887318,-0.0017345754794942
651974469.1826463,0.6955727626847237,0.4726618229321388,-0.1593357572586512,-0.0098912840448515,0.0162968819194656,-0.0016970312309689
652017669.1826463,0.6905862175525165,0.4807822423551944,-0.1601748625165082,-0.0100546394261724,0.016184518897011,-0.0016593709451551
652060869.182606,0.6855183816396181,0.4888460668935995,-0.1609951098312814,-0.010216444535411,0.0160705062653378,-0.0016216004232849
652104069.182606,0.6803700339946074,0.4968524775794515,-0.1617964455296203,-0.0103766837939234,0.0159548673909757,-0.0015837254394251
652147269.182606,0.6751419613482096,0.5048006671569499,-0.1625788188181277,-0.0105353420515922,0.015837625754371,-0.0015457517390943
652190469.182606,0.6698349578993161,0.5126898401372129,-0.163342181768747,-0.0106924045856571,0.0157188049413385,-0.001507685037917
652233669.1825658,0.6644498251016377,0.5205192128488475,-0.1640864893034881,-0.0108478570993622,0.0155984286346121,-0.0014695310203166
652276869.1825658,0.6589873714510767,0.5282880134843142,-0.1648116991785059,-0.0110016857204248,0.015476520605499,-0.0014312953382463
652320069.1825658,0.6534484122739109,0.535995482142154,-0.1655177719675586,-0.0111538769993297,0.0153531047056398,-0.001392983609959
652363269.1825658,0.6478337695158704,0.5436408708651138,-0.1662046710448557,-0.0113044179074558,0.0152282048588782,-0.0013546014188149
652406469.1825658,0.6421442715321942,0.551223443674241,-0.166872362567323,-0.0114532958350369,0.0151018450532447,-0.0013161543121281
652449669.1825658,0.6363807528787442,0.5587424765989965,-0.167520815456298,-0.0116004985889645,0.0149740493330561,-0.0012776478000512
652492869.1825256,0.6305440541042601,0.5661972577034478,-0.1681500013786797,-0.0117460143904351,0.0148448417911335,-0.0012390873544984
652536069.1825256,0.6246350215438248,0.5735870871086004,-0.168759894727547,-0.0118898318724487,0.0147142465611431,-0.0012004784081066
652579269.1825256,0.618654507113619,0.5809112770109317,-0.1693504726022687,-0.012031940077162,0.0145822878100609,-0.0011618263532348
652622469.1825256,0.6126033681070332,0.5881691516971888,-0.1699217147881225,-0.0121723284531023,0.0144489897307637,-0.0011231365410012
652665669.1825256,0.6064824669922072,0.5953600475555122,-0.1704736037354408,-0.0123109868522461,0.0143143765347495,-0.0010844142803576
652708869.1824853,0.6002926712110637,0.602483313082956,-0.1710061245383055,-0.0124479055269686,0.0141784724449889,-0.0010456648372023
652752069.1824853,0.5940348529798976,0.6095383088894619,-0.1715192649128052,-0.0125830751268675,0.0140413016889087,-0.0010068934335285
652795269.1824853,0.5877098890915825,0.6165244076983628,-0.1720130151748795,-0.0127164866954671,0.0139028884915105,-0.0009681052466114
652838469.1824853,0.5813186607194568,0.6234409943434789,-0.1724873682177629,-0.0128481316668069,0.0137632570686248,-0.0009293054082304
652881669.1824853,0.5748620532229424,0.6302874657628719,-0.1729423194890506,-0.0129780018619207,0.0136224316203028,-0.0008904990039284
652924869.1824853,0.5683409559549494,0.6370632309893345,-0.1733778669674024,-0.0131060894852094,0.0134804363243468,-0.0008516910723066
652968069.1824853,0.5617562620711188,0.6437677111376767,-0.1737940111389035,-0.0132323871207132,0.0133372953299799,-0.0008128866043548
653011269.182445,0.5551088683409574,0.6504003393888823,-0.1741907549730978,-0.0133568877282888,0.0131930327516565,-0.000774090542817
653054469.182445,0.5483996749609026,0.6569605609712066,-0.174568103898714,-0.0134795846396942,0.0130476726630138,-0.0007353077815918
653097669.182445,0.5416295853693697,0.6634478331382866,-0.1749260657791003,-0.013600471554588,0.0129012390909657,-0.0006965431651661
653140869.182445,0.5347995060638184,0.6698616251443319,-0.1752646508873844,-0.0137195425364465,0.0127537560099385,-0.0006578014880843
653184069.182445,0.5279103464198809,0.6762014182164684,-0.1755838718813753,-0.0138367920084032,0.0126052473362498,-0.0006190874944489
653227269.182445,0.5209630185125893,0.6824667055243094,-0.1758837437782255,-0.0139522147490161,0.0124557369226304,-0.0005804058774554
653270469.182445,0.5139584369397349,0.6886569921468231,-0.1761642839288676,-0.0140658058879662,0.0123052485528883,-0.0005417612789592
653313669.1824049,0.5068975186473954,0.6947717950365662,-0.1764255119922426,-0.0141775609016928,0.0121538059367176,-0.0005031582890733
653356869.1824049,0.4997811827576606,0.7008106429813584,-0.1766674499093345,-0.0142874756089681,0.0120014327046478,-0.0004646014457993
653400069.1824049,0.4926103503985832,0.7067730765634677,-0.1768901218770287,-0.0143955461664177,0.0118481524031379,-0.000426095234687
653443269.1824049,0.4853859445363822,0.7126586481163796,-0.1770935543218082,-0.0145017690639891,0.0116939884898114,-0.0003876440885257
653486469.1824049,0.4781088898099259,0.7184669216792148,-0.1772777758733008,-0.0146061411203734,0.0115389643288329,-0.000349252387065
653529669.1824049,0.4707801123675124,0.7241974729488762,-0.1774428173376971,-0.0147086594783846,0.011383103186427,-0.0003109244567638
653572869.1824049,0.4634005397059729,0.7298498892299862,-0.1775887116710476,-0.0148093216002989,0.0112264282265357,-0.0002726645705688
653616069.1824049,0.4559711005121118,0.7354237693826883,-0.1777154939524565,-0.0149081252631596,0.0110689625066175,-0.0002344769477206
653659269.1824049,0.4484927245065045,0.7409187237683871,-0.1778232013571876,-0.0150050685540503,0.0109107289735831,-0.0001963657535871
653702469.1823647,0.4409663422896643,0.7463343741934828,-0.1779118731296897,-0.0151001498653408,0.0107517504598702,-0.0001583350995238
653745669.1823647,0.4333928851905935,0.7516703538511845,-0.1779815505565628,-0.0151933678899085,0.0105920496796548,-0.00012038904276
653788869.1823647,0.4257732851177279,0.7569263072614606,-0.1780322769394706,-0.01528472161634,0.0104316492251971,-8.253158631131661e-05
653832069.1823647,0.4181084744122855,0.7621018902091944,-0.1780640975680179,-0.0153742103241153,0.0102705715633222,-4.476667891590647e-05
653875269.1823647,0.410399385704027,0.7671967696806146,-0.1780770596926008,-0.0154618335787783,0.0101088390320346,-7.098214996547128e-06
653918469.1823647,0.4026469517694331,0.7722106237980662,-0.1780712124972442,-0.0155475912270975,0.0099464738372623,3.046996535464386e-05
653961669.1823647,0.3948521053923042,0.777143141753185,-0.1780466070724374,-0.0156314833922189,0.009783498049733,6.793407636782565e-05
654004869.1823647,0.3870157792267831,0.7819940237385452,-0.1780032963879805,-0.0157135104688156,0.009619933601978,0.0001052903865646
654048069.1823647,0.3791389056628058,0.7867629808778355,-0.1779413352658499,-0.0157936731182357,0.0094558022854628,0.0001425352187052
654091269.1823647,0.3712224166939754,0.7914497351546378,-0.1778607803530975,-0.0158719722636528,0.0092911257478445,0.0001796649497147
654134469.1823647,0.363267243787862,0.7960540193398615,-0.1777616900947909,-0.0159484090852206,0.0091259254903517,0.0002166760105875
